record_id,Date,Sales_Rep,Customer,Product,COGS,Sales,Country,State,Product_Rating,Service_Rating,Sales_Rep_Rating,Sales_Rating,Profit,Profit_Rank
S01582,10/24/18,Sarabeth L,Costco,XLF Item,1798.3416,2043.57,United States,Mississippi,1.0,4.0,1.0,2.0,245.22839999999997,Small Profit
S01583,10/28/17,Sarabeth L,Yahoo,TJA Item,748.323,1662.94,United States,NorthCarolina,4.0,5.0,3.0,4.0,914.6170000000001,Medium Profit
S01584,12/15/18,Shannon L,McLendon's Hardware,IHQ Item,5964.0,7952.0,United States,SouthCarolina,1.0,1.0,1.0,1.0,1988.0,Medium Profit
S01585,3/16/19,Shannon L,The Economist,LFO Item,3494.4615,7765.47,United States,Tennessee,2.0,2.0,4.0,2.6666666666666665,4271.0085,Large Profit
S01586,9/17/17,Shannon L,The Economist,MWX Item,2680.1505,7243.65,United States,Maryland,1.0,1.0,5.0,2.3333333333333335,4563.4995,Large Profit
S01587,10/13/18,Shannon L,Office Depot,XMY Item,2395.2468,6473.64,United States,Virginia,5.0,3.0,5.0,4.333333333333333,4078.3932000000004,Large Profit
S01588,11/10/17,Shannon L,Sherman Williams,XWK Item,3426.731,6230.42,United States,Alabama,3.0,4.0,2.0,3.0,2803.689,Large Profit
S01589,4/15/19,Shannon L,Sherman Williams,KHK Item,1935.9611,3281.29,United States,Florida,5.0,5.0,2.0,4.0,1345.3289,Medium Profit
S01590,3/22/19,Shannon L,Google,SNC Item,1828.1824,2077.48,United States,Georgia,1.0,5.0,5.0,3.6666666666666665,249.2976000000001,Small Profit
S01591,11/27/18,Shannon L,The Economist,SHE Item,1173.8272,2023.84,United States,Kentucky,5.0,1.0,3.0,3.0,850.0128,Medium Profit
S01592,1/8/18,Shannon L,Google,ORF Item,1513.2656,1719.62,United States,Mississippi,1.0,3.0,2.0,2.0,206.35439999999994,Small Profit
S01593,5/25/18,Shannon L,Amazon.com,NUH Item,454.23,1009.4,United States,NorthCarolina,1.0,1.0,1.0,1.0,555.17,Medium Profit
S01594,12/20/17,Shuting,Solar and Wind Inc.,VIN Item,5876.5947,9960.33,United States,SouthCarolina,5.0,5.0,3.0,4.333333333333333,4083.7353000000003,Large Profit
S01595,2/9/18,Shuting,Google,OQV Item,7362.1875,9816.25,United States,Tennessee,4.0,5.0,2.0,3.6666666666666665,2454.0625,Large Profit
S01596,10/10/17,Shuting,ExcelIsVeryFun.com,AWF Item,6417.6632,9437.74,United States,Maryland,1.0,1.0,5.0,2.3333333333333335,3020.0768,Large Profit
S01597,8/23/17,Shuting,Nature Company,CVM Item,8622.14925,9221.55,United States,Virginia,4.0,2.0,3.0,3.0,599.4007499999989,Medium Profit
S01598,12/14/18,Shuting,Amazon.com,UNH Item,3963.24,8807.2,United States,Alabama,5.0,5.0,4.0,4.666666666666667,4843.960000000001,Large Profit
S01599,11/10/18,Shuting,Nature Company,FCI Item,4551.283,8275.06,United States,Florida,4.0,4.0,2.0,3.3333333333333335,3723.776999999999,Large Profit
S01600,4/12/18,Shuting,ExcelIsVeryFun.com,HEF Item,4392.872,7987.04,United States,Georgia,3.0,1.0,2.0,2.0,3594.1679999999997,Large Profit
S01601,7/25/18,Shuting,Nature Company,QRR Item,6673.348,7583.35,United States,Kentucky,1.0,3.0,2.0,2.0,910.0020000000004,Medium Profit
S01602,10/17/17,Shuting,Home Depot,MOG Item,4014.8122,6922.09,United States,Mississippi,4.0,5.0,2.0,3.6666666666666665,2907.2778000000003,Large Profit
S01603,1/4/19,Shuting,Solar and Wind Inc.,PGK Item,4158.1725,5544.23,United States,NorthCarolina,4.0,1.0,4.0,3.0,1386.0575,Medium Profit
S01604,2/7/19,Shuting,Google,BAW Item,4002.675,5336.9,United States,SouthCarolina,3.0,5.0,4.0,4.0,1334.2249999999995,Medium Profit
S01605,3/18/19,Shuting,Home Depot,GAY Item,3495.945,4661.26,United States,Tennessee,5.0,4.0,1.0,3.3333333333333335,1165.315,Medium Profit
S01606,9/6/17,Shuting,Solar and Wind Inc.,ZDZ Item,3980.1696,4522.92,United States,Maryland,2.0,4.0,2.0,2.6666666666666665,542.7503999999999,Medium Profit
S01607,3/1/19,Shuting,Amazon.com,FHT Item,1277.9686,2972.02,United States,Virginia,4.0,5.0,2.0,3.6666666666666665,1694.0514,Medium Profit
S01608,11/25/17,Shuting,Sherman Williams,YZG Item,1332.1132,1958.99,United States,Alabama,2.0,1.0,1.0,1.3333333333333333,626.8768,Medium Profit
S01609,11/24/18,Shuting,McLendon's Hardware,TAG Item,744.4844,1094.83,United States,Florida,3.0,2.0,4.0,3.0,350.3455999999999,Small Profit
S01610,12/7/18,Suzanne M,Solar and Wind Inc.,XXB Item,4050.9999,9420.93,United States,Georgia,3.0,1.0,4.0,2.6666666666666665,5369.9301000000005,Large Profit
S01611,8/14/18,Suzanne M,Yahoo,UWC Item,4049.0133,9416.31,United States,Kentucky,4.0,4.0,4.0,4.0,5367.296699999999,Large Profit
S01612,3/15/18,Suzanne M,The Economist,BSX Item,6239.952,9176.4,United States,Mississippi,5.0,1.0,2.0,2.6666666666666665,2936.4479999999994,Large Profit
S01613,5/1/18,Suzanne M,Whole Foods,MSH Item,6820.56,9094.08,United States,NorthCarolina,3.0,5.0,4.0,4.0,2273.5199999999995,Large Profit
S01614,9/2/17,Suzanne M,Home Depot,RAR Item,3759.9415,8744.05,United States,SouthCarolina,2.0,5.0,1.0,2.6666666666666665,4984.108499999999,Large Profit
S01615,7/31/17,Suzanne M,ExcelIsVeryFun.com,VGO Item,5937.0596,8730.97,United States,Tennessee,2.0,5.0,1.0,2.6666666666666665,2793.9103999999998,Large Profit
S01616,3/29/18,Suzanne M,Sherman Williams,QGI Item,4345.0932,7491.54,United States,Maryland,4.0,3.0,4.0,3.6666666666666665,3146.4467999999997,Large Profit
S01617,8/7/18,Suzanne M,Sherman Williams,GPQ Item,6549.87135,7005.21,United States,Virginia,1.0,5.0,5.0,3.6666666666666665,455.3386499999997,Small Profit
S01618,2/23/19,Suzanne M,Peet's Coffee,NFI Item,3682.6288,6349.36,United States,Alabama,2.0,3.0,5.0,3.3333333333333335,2666.7311999999997,Large Profit
S01619,9/9/18,Suzanne M,Yahoo,HDE Item,4390.86285,4696.11,United States,Florida,3.0,3.0,3.0,3.0,305.24714999999924,Small Profit
S01620,9/11/18,Suzanne M,Sherman Williams,EWS Item,2715.5426,4681.97,United States,Georgia,4.0,3.0,3.0,3.3333333333333335,1966.4274,Medium Profit
S01621,11/27/18,Suzanne M,The Economist,FPA Item,1483.9257,4010.61,United States,Kentucky,5.0,1.0,1.0,2.3333333333333335,2526.6843,Large Profit
S01622,4/24/18,Suzanne M,Sherman Williams,SFH Item,2237.2564,3791.96,United States,Mississippi,3.0,4.0,5.0,4.0,1554.7035999999998,Medium Profit
S01623,4/11/18,Suzanne M,Costco,DVP Item,3296.172,3745.65,United States,NorthCarolina,2.0,5.0,1.0,2.6666666666666665,449.47800000000007,Small Profit
S01624,7/15/18,Suzanne M,Amazon.com,OTZ Item,3145.57375,3364.25,United States,SouthCarolina,5.0,4.0,3.0,4.0,218.67624999999998,Small Profit
S01625,7/23/17,Suzanne M,Nature Company,FOI Item,1152.1689,3113.97,United States,Tennessee,5.0,1.0,4.0,3.3333333333333335,1961.8011,Medium Profit
S01626,4/24/18,Suzanne M,Sherman Williams,UQW Item,2100.7988,3089.41,United States,Maryland,2.0,2.0,4.0,2.6666666666666665,988.6111999999998,Medium Profit
S01627,3/16/18,Suzanne M,Office Depot,ICN Item,605.9735,1101.77,United States,Virginia,2.0,3.0,3.0,2.6666666666666665,495.79650000000004,Small Profit
S01628,7/28/18,Suzanne M,Peet's Coffee,OFG Item,500.2184,568.43,United States,Alabama,3.0,4.0,1.0,2.6666666666666665,68.21159999999998,Small Profit
S01629,11/2/17,Toni M,Costco,ACD Item,8311.7408,9445.16,United States,Florida,5.0,5.0,4.0,4.666666666666667,1133.4192000000003,Medium Profit
S01630,6/22/18,Toni M,Amazon.com,MPS Item,6892.1625,9189.55,United States,Georgia,4.0,1.0,2.0,2.3333333333333335,2297.387499999999,Large Profit
S01631,10/15/18,Toni M,Office Depot,YIT Item,3219.6068,8701.64,United States,Kentucky,4.0,4.0,4.0,4.0,5482.0332,Large Profit
S01632,5/14/18,Toni M,Peet's Coffee,VTR Item,4811.7554,8296.13,United States,Mississippi,2.0,3.0,2.0,2.3333333333333335,3484.374599999999,Large Profit
S01633,1/23/18,Toni M,Solar and Wind Inc.,ENN Item,3702.879,8228.62,United States,NorthCarolina,1.0,4.0,2.0,2.3333333333333335,4525.741000000001,Large Profit
S01634,5/20/19,Toni M,Office Depot,RLW Item,2950.4429,7974.17,United States,SouthCarolina,4.0,3.0,1.0,2.6666666666666665,5023.7271,Large Profit
S01635,3/14/19,Toni M,Peet's Coffee,TIH Item,4846.16,5507.0,United States,Tennessee,5.0,5.0,5.0,5.0,660.8400000000001,Medium Profit
S01636,12/14/17,Toni M,Sherman Williams,ZHH Item,2230.9245,4957.61,United States,Maryland,3.0,3.0,1.0,2.3333333333333335,2726.6854999999996,Large Profit
S01637,5/17/18,Toni M,Sherman Williams,CZL Item,2952.6008,4342.06,United States,Virginia,4.0,4.0,4.0,4.0,1389.4592000000002,Medium Profit
S01638,7/8/17,Toni M,Solar and Wind Inc.,DCR Item,3110.475,4147.3,United States,Alabama,3.0,5.0,4.0,4.0,1036.8250000000003,Medium Profit
S01639,4/15/18,Toni M,Sherman Williams,NUH Item,1336.2525,2969.45,United States,Florida,3.0,3.0,2.0,2.6666666666666665,1633.1974999999998,Medium Profit
S01640,10/29/18,Toni M,Office Depot,JQH Item,2365.792,2688.4,United States,Georgia,1.0,1.0,1.0,1.0,322.6080000000002,Small Profit
S01641,10/16/17,Toni M,The Economist,LWK Item,1135.3204,2640.28,United States,Kentucky,4.0,5.0,1.0,3.3333333333333335,1504.9596000000001,Medium Profit
S01642,1/24/18,Toni M,Office Depot,PGS Item,1091.1379,2537.53,United States,Mississippi,3.0,2.0,2.0,2.3333333333333335,1446.3921000000003,Medium Profit
S01643,12/13/18,Toni M,Nature Company,KHA Item,1191.2446,2053.87,United States,NorthCarolina,5.0,2.0,1.0,2.6666666666666665,862.6253999999999,Medium Profit
S01644,8/30/17,Toni M,Yahoo,RLA Item,744.8433,2013.09,United States,SouthCarolina,3.0,3.0,3.0,3.0,1268.2467,Medium Profit
S01645,8/7/17,Toni M,Google,QNJ Item,799.4546,1378.37,United States,Tennessee,2.0,5.0,3.0,3.3333333333333335,578.9153999999999,Medium Profit
S01646,7/26/18,Tonya J,Google,GZB Item,4286.4765,9968.55,United States,Maryland,3.0,1.0,1.0,1.6666666666666667,5682.0734999999995,Large Profit
S01647,3/26/18,Tonya J,The Economist,TML Item,7341.375,9788.5,United States,Virginia,2.0,3.0,3.0,2.6666666666666665,2447.125,Large Profit
S01648,7/19/17,Tonya J,Nature Company,DSK Item,5542.5438,9556.11,United States,Alabama,4.0,2.0,1.0,2.3333333333333335,4013.5662,Large Profit
S01649,7/30/18,Tonya J,Google,DEG Item,5463.8779,9260.81,United States,Florida,3.0,4.0,3.0,3.3333333333333335,3796.932099999999,Large Profit
S01650,10/21/17,Tonya J,McLendon's Hardware,JDL Item,5842.7912,8592.34,United States,Georgia,1.0,3.0,3.0,2.3333333333333335,2749.5488000000005,Large Profit
S01651,2/24/18,Tonya J,Amazon.com,SPG Item,4460.7915,8110.53,United States,Kentucky,1.0,5.0,5.0,3.6666666666666665,3649.7384999999995,Large Profit
S01652,6/17/17,Tonya J,Whole Foods,HES Item,5838.15,7784.2,United States,Mississippi,3.0,3.0,1.0,2.3333333333333335,1946.0500000000002,Medium Profit
S01653,2/12/18,Tonya J,Yahoo,OWA Item,6955.60525,7439.15,United States,NorthCarolina,3.0,3.0,4.0,3.3333333333333335,483.54475,Small Profit
S01654,7/1/17,Tonya J,Costco,GRX Item,3960.8305,7201.51,United States,SouthCarolina,3.0,5.0,5.0,4.333333333333333,3240.6795,Large Profit
S01655,4/28/18,Tonya J,Yahoo,VPC Item,3689.2464,6252.96,United States,Tennessee,3.0,4.0,4.0,3.6666666666666665,2563.7136,Large Profit
S01656,6/11/19,Tonya J,Costco,RBU Item,3427.841,5809.9,United States,Maryland,5.0,4.0,3.0,4.0,2382.0589999999997,Large Profit
S01657,11/3/18,Tonya J,Sherman Williams,KQA Item,3695.052,5433.9,United States,Virginia,1.0,2.0,4.0,2.3333333333333335,1738.8479999999995,Medium Profit
S01658,1/19/19,Tonya J,Solar and Wind Inc.,UVO Item,3345.5524,4919.93,United States,Alabama,3.0,2.0,4.0,3.0,1574.3776000000003,Medium Profit
S01659,3/18/19,Tonya J,McLendon's Hardware,MDG Item,2962.5288,4356.66,United States,Florida,4.0,3.0,5.0,4.0,1394.1311999999998,Medium Profit
S01660,12/22/17,Tonya J,Peet's Coffee,DKT Item,3727.46165,3986.59,United States,Georgia,5.0,4.0,2.0,3.6666666666666665,259.12834999999995,Small Profit
S01661,5/19/19,Tonya J,The Economist,MDD Item,1458.2425,2651.35,United States,Kentucky,1.0,4.0,4.0,3.0,1193.1074999999998,Medium Profit
S01662,10/3/17,Tonya J,Sherman Williams,TZG Item,939.9628,2185.96,United States,Mississippi,2.0,3.0,3.0,2.6666666666666665,1245.9972,Medium Profit
S01663,9/8/17,Tonya J,Yahoo,VOO Item,1054.1906,1817.57,United States,NorthCarolina,1.0,2.0,1.0,1.3333333333333333,763.3794,Medium Profit
S01664,3/12/19,Tonya J,Solar and Wind Inc.,JMX Item,411.5214,1112.22,United States,SouthCarolina,3.0,5.0,4.0,4.0,700.6985999999999,Medium Profit
S01665,6/3/19,Vivien R,Nature Company,ISP Item,3317.4607,8966.11,United States,Tennessee,2.0,5.0,1.0,2.6666666666666665,5648.649300000001,Large Profit
S01666,8/15/17,Vivien R,Sherman Williams,SAR Item,3778.8529,8788.03,United States,Maryland,2.0,4.0,2.0,2.6666666666666665,5009.177100000001,Large Profit
S01667,4/8/18,Vivien R,Solar and Wind Inc.,BRS Item,3466.278,7702.84,United States,Virginia,4.0,1.0,5.0,3.3333333333333335,4236.562,Large Profit
S01668,4/14/19,Vivien R,The Economist,VFU Item,5082.0752,7473.64,United States,Alabama,5.0,1.0,2.0,2.6666666666666665,2391.5648,Large Profit
S01669,5/19/18,Vivien R,Google,WCE Item,4965.8156,7302.67,United States,Florida,2.0,5.0,1.0,2.6666666666666665,2336.8544,Large Profit
S01670,10/3/18,Vivien R,Google,BHN Item,4853.2824,7137.18,United States,Georgia,2.0,5.0,3.0,3.3333333333333335,2283.8976000000002,Large Profit
S01671,3/24/18,Vivien R,Whole Foods,DKD Item,1831.1892,4949.16,United States,Kentucky,2.0,1.0,5.0,2.6666666666666665,3117.9708,Large Profit
S01672,4/25/18,Vivien R,Google,BQO Item,3292.3628,4841.71,United States,Mississippi,4.0,1.0,3.0,2.6666666666666665,1549.3472000000002,Medium Profit
S01673,3/20/19,Vivien R,Nature Company,QGQ Item,3175.6136,4670.02,United States,NorthCarolina,3.0,5.0,3.0,3.6666666666666665,1494.4064000000003,Medium Profit
S01674,7/19/17,Vivien R,Google,NOS Item,1333.305,2962.9,United States,SouthCarolina,2.0,3.0,2.0,2.3333333333333335,1629.595,Medium Profit
S01675,10/7/17,Vivien R,Solar and Wind Inc.,FFF Item,2251.4272,2558.44,United States,Tennessee,4.0,4.0,5.0,4.333333333333333,307.01279999999997,Small Profit
S01676,2/14/18,Vivien R,Amazon.com,QFM Item,1401.4683,2375.37,United States,Maryland,4.0,3.0,5.0,4.0,973.9016999999999,Medium Profit
S01677,1/25/19,Vivien R,Solar and Wind Inc.,OVI Item,1457.852,2143.9,United States,Virginia,1.0,5.0,5.0,3.6666666666666665,686.048,Medium Profit
S01678,2/5/19,Vivien R,Office Depot,QKP Item,375.8497,1015.81,United States,Alabama,2.0,4.0,3.0,3.0,639.9603,Medium Profit
S01679,8/26/18,Vivien R,The Economist,YUS Item,248.688,452.16,United States,Florida,4.0,4.0,3.0,3.6666666666666665,203.47200000000004,Small Profit
S01680,3/10/19,Abdisamad A,Peet's Coffee,WGT Item,4264.0993,9916.51,United States,Montana,2.0,1.0,5.0,2.6666666666666665,5652.4107,Large Profit
S01681,8/12/17,Abdisamad A,Yahoo,WSV Item,6187.3336,9099.02,United States,Wyoming,2.0,2.0,5.0,3.0,2911.6864000000005,Large Profit
S01682,1/9/19,Abdisamad A,Sherman Williams,KLF Item,8206.4202,8776.92,United States,Colorado,2.0,4.0,3.0,3.0,570.4997999999996,Medium Profit
S01683,10/28/17,Abdisamad A,Costco,BDA Item,5717.7188,8408.41,United States,NewMexico,1.0,3.0,2.0,2.0,2690.6912,Large Profit
S01684,3/7/18,Abdisamad A,Solar and Wind Inc.,VZT Item,4769.9258,8224.01,United States,Idaho,4.0,2.0,2.0,2.6666666666666665,3454.0842000000002,Large Profit
S01685,10/29/17,Abdisamad A,Nature Company,LJY Item,3180.6214,5483.83,United States,Utah,5.0,1.0,5.0,3.6666666666666665,2303.2086,Large Profit
S01686,3/6/19,Abdisamad A,Sherman Williams,CZU Item,4512.3936,5127.72,United States,Arizona,3.0,3.0,5.0,3.6666666666666665,615.3263999999999,Medium Profit
S01687,9/3/18,Abdisamad A,Amazon.com,OUO Item,2499.629,4544.78,United States,Montana,4.0,1.0,1.0,2.0,2045.1509999999998,Large Profit
S01688,10/2/17,Abdisamad A,Costco,EVM Item,2578.5144,2930.13,United States,Wyoming,5.0,2.0,4.0,3.6666666666666665,351.6156000000001,Small Profit
S01689,5/25/19,Abdisamad A,Office Depot,RTF Item,1259.0744,2928.08,United States,Colorado,1.0,3.0,2.0,2.0,1669.0056,Medium Profit
S01690,2/9/19,Abdisamad A,McLendon's Hardware,BST Item,1140.273,2533.94,United States,NewMexico,1.0,5.0,5.0,3.6666666666666665,1393.6670000000001,Medium Profit
S01691,1/2/18,Abdisamad A,ExcelIsVeryFun.com,GHE Item,1360.41,1813.88,United States,Idaho,3.0,1.0,4.0,2.6666666666666665,453.47,Small Profit
S01692,1/13/18,Abdisamad A,Amazon.com,PRI Item,1268.0025,1690.67,United States,Utah,4.0,2.0,4.0,3.3333333333333335,422.6675,Small Profit
S01693,10/10/17,Abdisamad A,Sherman Williams,KTV Item,434.6144,493.88,United States,Arizona,4.0,5.0,4.0,4.333333333333333,59.265600000000006,Small Profit
S01694,3/18/18,Abdisamad A,Solar and Wind Inc.,HGQ Item,249.3832,366.74,United States,Montana,4.0,3.0,3.0,3.3333333333333335,117.35680000000002,Small Profit
S01695,2/21/18,Abdisamad A,Home Depot,GRK Item,131.8767,306.69,United States,Wyoming,4.0,2.0,1.0,2.3333333333333335,174.8133,Small Profit
S01696,1/5/19,Analyssa C,McLendon's Hardware,MKG Item,9284.3817,9929.82,United States,Colorado,4.0,5.0,3.0,4.0,645.4382999999998,Medium Profit
S01697,3/21/18,Analyssa C,Nature Company,JGD Item,5079.613,9235.66,United States,NewMexico,3.0,4.0,1.0,2.6666666666666665,4156.047,Large Profit
S01698,6/7/18,Analyssa C,The Economist,UOH Item,4687.9022,8082.59,United States,Idaho,2.0,1.0,4.0,2.3333333333333335,3394.6877999999997,Large Profit
S01699,9/19/18,Analyssa C,Office Depot,YEW Item,6886.3432,7825.39,United States,Utah,5.0,3.0,5.0,4.333333333333333,939.0468000000001,Medium Profit
S01700,12/2/17,Analyssa C,Peet's Coffee,YGP Item,6835.972,7768.15,United States,Arizona,3.0,1.0,5.0,3.0,932.1779999999999,Medium Profit
S01701,11/11/17,Analyssa C,ExcelIsVeryFun.com,SBX Item,3891.0924,6708.78,United States,Montana,5.0,1.0,4.0,3.3333333333333335,2817.6875999999997,Large Profit
S01702,12/20/18,Analyssa C,Solar and Wind Inc.,XCX Item,2696.922,5993.16,United States,Wyoming,3.0,3.0,3.0,3.0,3296.238,Large Profit
S01703,6/7/19,Analyssa C,Nature Company,CAY Item,3084.5731,5228.09,United States,Colorado,3.0,4.0,5.0,4.0,2143.5169,Large Profit
S01704,9/9/17,Analyssa C,Peet's Coffee,EYP Item,4665.4069,4989.74,United States,NewMexico,5.0,2.0,5.0,4.0,324.33309999999983,Small Profit
S01705,2/20/19,Analyssa C,The Economist,LMF Item,3507.3016,3985.57,United States,Idaho,5.0,4.0,3.0,4.0,478.2684000000004,Small Profit
S01706,8/10/18,Analyssa C,The Economist,RNE Item,2140.523,3891.86,United States,Utah,2.0,5.0,4.0,3.6666666666666665,1751.337,Medium Profit
S01707,6/19/17,Analyssa C,Google,QVQ Item,1517.284,2231.3,United States,Arizona,4.0,2.0,4.0,3.3333333333333335,714.0160000000001,Medium Profit
S01708,5/21/18,Analyssa C,Costco,GAW Item,1242.0676,1826.57,United States,Montana,4.0,2.0,2.0,2.6666666666666665,584.5023999999999,Medium Profit
S01709,10/4/18,Analyssa C,The Economist,LPZ Item,620.5803,1443.21,United States,Wyoming,4.0,5.0,4.0,4.333333333333333,822.6297000000001,Medium Profit
S01710,4/7/19,Analyssa C,Solar and Wind Inc.,VPY Item,712.9265,1296.23,United States,Colorado,4.0,3.0,5.0,4.0,583.3035,Medium Profit
S01711,8/4/18,Analyssa C,Yahoo,UER Item,872.3924,1282.93,United States,NewMexico,4.0,1.0,1.0,2.0,410.5376000000001,Small Profit
S01712,1/31/18,Analyssa C,Peet's Coffee,ZPP Item,347.116,394.45,United States,Idaho,5.0,3.0,2.0,3.3333333333333335,47.334,Small Profit
S01713,7/10/18,Anastasiya A,ExcelIsVeryFun.com,QZK Item,8429.3264,9578.78,United States,Utah,4.0,2.0,1.0,2.3333333333333335,1149.4536000000007,Medium Profit
S01714,1/28/19,Anastasiya A,Nature Company,RLP Item,6513.69,8684.92,United States,Arizona,5.0,5.0,2.0,4.0,2171.2300000000005,Large Profit
S01715,11/30/17,Anastasiya A,ExcelIsVeryFun.com,GMP Item,6286.9752,7144.29,United States,Montana,2.0,3.0,2.0,2.3333333333333335,857.3148000000001,Medium Profit
S01716,11/20/18,Anastasiya A,Whole Foods,NCM Item,4490.4888,6603.66,United States,Wyoming,2.0,1.0,1.0,1.3333333333333333,2113.1711999999998,Large Profit
S01717,5/28/18,Anastasiya A,Google,ZPR Item,3591.7915,6530.53,United States,Colorado,3.0,2.0,1.0,2.0,2938.7385,Large Profit
S01718,4/10/18,Anastasiya A,Peet's Coffee,JQB Item,2771.3715,6445.05,United States,NewMexico,3.0,2.0,4.0,3.0,3673.6785,Large Profit
S01719,11/4/18,Anastasiya A,Google,ZAW Item,2878.6815,6397.07,United States,Idaho,4.0,1.0,2.0,2.3333333333333335,3518.3884999999996,Large Profit
S01720,9/16/18,Anastasiya A,Nature Company,EWM Item,1805.7295,4880.35,United States,Utah,2.0,1.0,3.0,2.0,3074.6205000000004,Large Profit
S01721,1/15/18,Anastasiya A,Yahoo,QML Item,2585.06,4457.0,United States,Arizona,4.0,2.0,2.0,2.6666666666666665,1871.94,Medium Profit
S01722,9/8/18,Anastasiya A,ExcelIsVeryFun.com,RHM Item,890.874,2071.8,United States,Montana,1.0,3.0,1.0,1.6666666666666667,1180.9260000000002,Medium Profit
S01723,4/17/18,Anastasiya A,Office Depot,QVZ Item,1486.276,1589.6,United States,Wyoming,3.0,4.0,1.0,2.6666666666666665,103.32399999999984,Small Profit
S01724,1/16/18,Anastasiya A,Nature Company,VXT Item,516.014,874.6,United States,Colorado,2.0,2.0,1.0,1.6666666666666667,358.586,Small Profit
S01725,8/29/18,Barbara C,Costco,VIM Item,8149.07665,8715.59,United States,NewMexico,3.0,5.0,5.0,4.333333333333333,566.5133500000002,Medium Profit
S01726,4/15/19,Barbara C,Amazon.com,WLS Item,3894.4125,8654.25,United States,Idaho,4.0,4.0,5.0,4.333333333333333,4759.8375,Large Profit
S01727,6/10/18,Barbara C,Peet's Coffee,VAD Item,3657.6316,8506.12,United States,Utah,5.0,1.0,2.0,2.6666666666666665,4848.4884,Large Profit
S01728,8/6/17,Barbara C,McLendon's Hardware,VMO Item,3617.0783,8411.81,United States,Arizona,1.0,2.0,3.0,2.0,4794.731699999999,Large Profit
S01729,10/1/17,Barbara C,Amazon.com,XVA Item,4539.491,8253.62,United States,Montana,1.0,1.0,4.0,2.0,3714.129000000001,Large Profit
S01730,7/27/18,Barbara C,Costco,DFQ Item,3641.2515,8091.67,United States,Wyoming,5.0,2.0,3.0,3.3333333333333335,4450.4185,Large Profit
S01731,11/22/18,Barbara C,Amazon.com,HOW Item,5273.796,5992.95,United States,Colorado,1.0,1.0,5.0,2.3333333333333335,719.1539999999995,Medium Profit
S01732,4/12/18,Barbara C,Amazon.com,NLB Item,3453.9696,5955.12,United States,NewMexico,1.0,1.0,4.0,2.0,2501.1504,Large Profit
S01733,12/25/17,Barbara C,Home Depot,RTZ Item,2184.3061,5903.53,United States,Idaho,5.0,5.0,1.0,3.6666666666666665,3719.2239,Large Profit
S01734,12/16/17,Barbara C,The Economist,CDR Item,2335.029,5430.3,United States,Utah,5.0,4.0,4.0,4.333333333333333,3095.271,Large Profit
S01735,8/15/18,Barbara C,Yahoo,XWY Item,3647.28,4863.04,United States,Arizona,1.0,4.0,5.0,3.3333333333333335,1215.7599999999998,Medium Profit
S01736,11/29/17,Barbara C,The Economist,TGO Item,2674.6057,4533.23,United States,Montana,1.0,3.0,2.0,2.0,1858.6242999999995,Medium Profit
S01737,5/27/19,Barbara C,Solar and Wind Inc.,RHV Item,2289.254,4162.28,United States,Wyoming,5.0,1.0,4.0,3.3333333333333335,1873.0259999999998,Medium Profit
S01738,4/6/18,Barbara C,Amazon.com,FLA Item,2218.6425,2958.19,United States,Colorado,3.0,2.0,5.0,3.3333333333333335,739.5475000000001,Medium Profit
S01739,3/22/19,Barbara C,Yahoo,TPZ Item,2230.5712,2534.74,United States,NewMexico,5.0,3.0,4.0,4.0,304.1687999999999,Small Profit
S01740,2/23/19,Barbara C,Office Depot,QKT Item,1776.6,2368.8,United States,Idaho,2.0,1.0,1.0,1.3333333333333333,592.2000000000003,Medium Profit
S01741,8/27/17,Barbara C,Yahoo,EBN Item,757.3775,1377.05,United States,Utah,3.0,4.0,4.0,3.6666666666666665,619.6724999999999,Medium Profit
S01742,9/1/18,Barbara C,Solar and Wind Inc.,HYO Item,747.4651,1266.89,United States,Arizona,1.0,1.0,2.0,1.3333333333333333,519.4249000000001,Medium Profit
S01743,9/3/18,Catherine W,Home Depot,CGS Item,5831.8904,9884.56,United States,Montana,4.0,5.0,5.0,4.666666666666667,4052.6695999999993,Large Profit
S01744,8/7/18,Catherine W,Peet's Coffee,KOB Item,8482.2452,9071.92,United States,Wyoming,2.0,1.0,1.0,1.3333333333333333,589.6748000000007,Medium Profit
S01745,1/25/18,Catherine W,Costco,ZVM Item,3998.835,8886.3,United States,Colorado,2.0,5.0,2.0,3.0,4887.464999999999,Large Profit
S01746,10/8/17,Catherine W,Office Depot,GJM Item,7750.4768,8807.36,United States,NewMexico,2.0,5.0,5.0,4.0,1056.8832000000002,Medium Profit
S01747,1/6/19,Catherine W,Google,ZCZ Item,8136.26715,8701.89,United States,Idaho,4.0,4.0,2.0,3.3333333333333335,565.6228499999997,Medium Profit
S01748,8/17/18,Catherine W,Peet's Coffee,VOJ Item,3738.969,8308.82,United States,Utah,4.0,5.0,2.0,3.6666666666666665,4569.851,Large Profit
S01749,3/5/19,Catherine W,Nature Company,OPC Item,4802.7132,8280.54,United States,Arizona,4.0,2.0,5.0,3.6666666666666665,3477.8268000000007,Large Profit
S01750,3/3/19,Catherine W,Solar and Wind Inc.,XTA Item,5971.785,7962.38,United States,Montana,2.0,2.0,2.0,2.0,1990.5950000000003,Medium Profit
S01751,10/31/18,Catherine W,ExcelIsVeryFun.com,UPK Item,3160.458,7023.24,United States,Wyoming,4.0,5.0,3.0,4.0,3862.7819999999997,Large Profit
